bathrooms,bedrooms,num_beds,can_instant_book,is_fully_refundable,is_superhost,is_new_listing,room_type_category,person_capacity,lat,lng,price,url,listing_key,price_in_usd
2.0,1.0,2,False,True,False,False,entire_home,4,20.83639,-86.88422,184,https://www.airbnb.com/rooms/13759989,13759989,138.34586466165413
3.0,4.0,5,False,True,False,False,entire_home,6,21.0422,-86.7834,191,https://www.airbnb.com/rooms/16520009,16520009,143.60902255639098
1.0,2.0,2,False,True,False,False,entire_home,4,21.13573,-86.75513000000002,184,https://www.airbnb.com/rooms/16788702,16788702,138.34586466165413
1.0,0.0,2,False,True,False,False,private_room,4,21.09167,-86.77108,184,https://www.airbnb.com/rooms/30709224,30709224,138.34586466165413
1.0,1.0,1,False,True,False,False,private_room,2,21.20613,-86.71935,184,https://www.airbnb.com/rooms/18355173,18355173,138.34586466165413
3.0,3.0,4,True,True,False,False,entire_home,6,20.84909,-86.89952,188,https://www.airbnb.com/rooms/26532990,26532990,141.35338345864662
1.0,1.0,2,False,True,True,False,entire_home,5,21.22393,-86.72519,191,https://www.airbnb.com/rooms/24856654,24856654,143.60902255639098
3.0,4.0,6,True,True,False,False,entire_home,10,20.87145,-86.89709,184,https://www.airbnb.com/rooms/30762259,30762259,138.34586466165413
1.0,1.0,2,True,False,True,False,private_room,4,21.260157,-86.750099,188,https://www.airbnb.com/rooms/15391979,15391979,141.35338345864662
1.5,0.0,1,True,True,False,False,entire_home,3,21.25671,-86.74754,182,https://www.airbnb.com/rooms/30316971,30316971,136.8421052631579
3.0,3.0,5,False,True,False,False,entire_home,10,21.17625,-86.81246,191,https://www.airbnb.com/rooms/24721843,24721843,143.60902255639098
1.0,1.0,1,True,False,True,False,private_room,2,21.260157,-86.750099,188,https://www.airbnb.com/rooms/15271774,15271774,141.35338345864662
1.0,1.0,1,True,False,True,False,private_room,2,21.260157,-86.750099,188,https://www.airbnb.com/rooms/15391649,15391649,141.35338345864662
2.0,2.0,4,False,True,False,False,entire_home,8,21.11037,-86.76155,184,https://www.airbnb.com/rooms/3971128,3971128,138.34586466165413
1.0,1.0,2,True,False,True,False,private_room,4,21.260157,-86.750099,188,https://www.airbnb.com/rooms/15271476,15271476,141.35338345864662
1.0,1.0,2,False,True,True,False,entire_home,4,21.252831,-86.743538,184,https://www.airbnb.com/rooms/30292198,30292198,138.34586466165413
1.0,1.0,1,True,True,False,False,entire_home,3,21.2357,-86.73068,191,https://www.airbnb.com/rooms/32758702,32758702,143.60902255639098
2.0,1.0,2,True,True,False,True,entire_home,5,21.13427,-86.74843,184,https://www.airbnb.com/rooms/34542386,34542386,138.34586466165413
2.0,2.0,2,True,True,False,True,entire_home,6,21.10415,-86.76435,184,https://www.airbnb.com/rooms/36064459,36064459,138.34586466165413
1.0,1.0,1,True,True,False,False,private_room,2,20.8395,-86.88413,183,https://www.airbnb.com/rooms/25838450,25838450,137.593984962406
1.0,1.0,1,True,True,False,False,private_room,2,21.14756,-86.78983000000002,188,https://www.airbnb.com/rooms/30009493,30009493,141.35338345864662
1.0,1.0,1,False,True,False,False,private_room,2,21.13474,-86.74523,184,https://www.airbnb.com/rooms/31035020,31035020,138.34586466165413
5.5,5.0,1,True,True,False,True,entire_home,16,21.10224,-86.85044,183,https://www.airbnb.com/rooms/34595285,34595285,137.593984962406
3.5,3.0,1,False,True,False,False,entire_home,16,21.154215,-86.82821700000002,184,https://www.airbnb.com/rooms/32448826,32448826,138.34586466165413
2.0,2.0,5,False,True,False,False,entire_home,7,21.18158,-86.8096,191,https://www.airbnb.com/rooms/19015012,19015012,143.60902255639098
2.5,3.0,5,True,True,True,False,entire_home,7,21.14272,-86.77481999999998,184,https://www.airbnb.com/rooms/24571838,24571838,138.34586466165413
2.0,1.0,2,True,True,False,True,entire_home,5,21.13376,-86.74871999999998,184,https://www.airbnb.com/rooms/34539971,34539971,138.34586466165413
2.0,1.0,2,True,True,False,True,entire_home,5,21.13287,-86.74703000000002,184,https://www.airbnb.com/rooms/34539181,34539181,138.34586466165413
1.0,1.0,1,True,True,False,False,entire_home,2,21.205734,-86.716713,184,https://www.airbnb.com/rooms/31331430,31331430,138.34586466165413
2.0,2.0,7,True,True,False,False,entire_home,7,21.16263,-86.85038,191,https://www.airbnb.com/rooms/13040673,13040673,143.60902255639098
1.0,2.0,2,False,True,False,False,entire_home,4,21.146149,-86.78855899999998,184,https://www.airbnb.com/rooms/30371403,30371403,138.34586466165413
1.0,0.0,1,False,True,False,False,private_room,3,21.23273,-86.80332,184,https://www.airbnb.com/rooms/32403648,32403648,138.34586466165413
2.0,1.0,2,True,True,True,True,entire_home,6,21.05183,-86.78094,188,https://www.airbnb.com/rooms/34570723,34570723,141.35338345864662
2.0,1.0,2,True,True,False,False,entire_home,5,21.13083,-86.74863,184,https://www.airbnb.com/rooms/31043973,31043973,138.34586466165413
1.0,1.0,2,False,True,False,False,entire_home,2,21.11756,-86.76774,184,https://www.airbnb.com/rooms/31178955,31178955,138.34586466165413
1.0,2.0,6,True,True,False,False,entire_home,8,21.11372,-86.75825,183,https://www.airbnb.com/rooms/24097606,24097606,137.593984962406
5.0,4.0,7,True,True,False,False,entire_home,14,21.14577,-86.82483,191,https://www.airbnb.com/rooms/19363234,19363234,143.60902255639098
1.0,1.0,4,True,True,False,False,entire_home,7,21.11148,-86.76214,196,https://www.airbnb.com/rooms/27163601,27163601,147.36842105263156
4.5,5.0,6,True,True,True,False,entire_home,12,21.147402,-86.829102,199,https://www.airbnb.com/rooms/18995133,18995133,149.62406015037593
2.0,3.0,5,True,True,True,False,entire_home,6,21.18596,-86.8065,198,https://www.airbnb.com/rooms/27909000,27909000,148.8721804511278
2.0,3.0,5,True,True,False,False,entire_home,6,21.091433,-86.771339,196,https://www.airbnb.com/rooms/5003722,5003722,147.36842105263156
1.0,1.0,1,False,False,True,False,entire_home,2,21.04618,-86.78166,198,https://www.airbnb.com/rooms/25447847,25447847,148.8721804511278
3.0,3.0,4,True,True,False,False,entire_home,8,21.03388,-86.8041,196,https://www.airbnb.com/rooms/26161232,26161232,147.36842105263156
2.0,2.0,4,True,True,False,False,entire_home,7,21.10114,-86.76545,195,https://www.airbnb.com/rooms/19315227,19315227,146.61654135338344
3.5,3.0,5,True,True,True,False,entire_home,10,21.04698,-86.78293000000002,198,https://www.airbnb.com/rooms/25870039,25870039,148.8721804511278
2.0,2.0,3,False,True,True,False,entire_home,6,21.1832,-86.80724000000002,192,https://www.airbnb.com/rooms/18081385,18081385,144.3609022556391
2.0,3.0,5,False,True,False,False,entire_home,8,21.103399,-86.763237,198,https://www.airbnb.com/rooms/15902951,15902951,148.8721804511278
3.0,2.0,5,True,True,True,False,entire_home,7,21.09255,-86.76734,196,https://www.airbnb.com/rooms/5010706,5010706,147.36842105263156
5.5,4.0,6,True,True,True,False,entire_home,12,21.16432,-86.82077,202,https://www.airbnb.com/rooms/14088119,14088119,151.8796992481203
2.0,2.0,3,True,True,False,False,entire_home,6,21.09288,-86.76831999999997,198,https://www.airbnb.com/rooms/11654602,11654602,148.8721804511278
2.0,2.0,3,True,True,False,False,entire_home,7,21.102932,-86.76400799999998,196,https://www.airbnb.com/rooms/13313785,13313785,147.36842105263156
1.0,1.0,2,True,True,False,False,entire_home,4,21.04993,-86.78133000000003,198,https://www.airbnb.com/rooms/30347875,30347875,148.8721804511278
2.0,2.0,4,False,True,False,False,private_room,8,21.11115,-86.76295999999998,198,https://www.airbnb.com/rooms/6821443,6821443,148.8721804511278
1.0,1.0,2,True,True,False,False,private_room,4,21.13379,-86.74448000000002,198,https://www.airbnb.com/rooms/26957514,26957514,148.8721804511278
1.0,1.0,1,False,True,False,False,entire_home,2,21.13582,-86.75471,192,https://www.airbnb.com/rooms/24475306,24475306,144.3609022556391
3.5,3.0,5,True,True,False,False,entire_home,8,21.09421,-86.76834000000002,196,https://www.airbnb.com/rooms/31499055,31499055,147.36842105263156
1.0,1.0,2,True,True,True,False,entire_home,6,21.130917,-86.748047,198,https://www.airbnb.com/rooms/29988994,29988994,148.8721804511278
2.5,3.0,6,True,True,False,True,entire_home,10,21.18082,-86.80808,199,https://www.airbnb.com/rooms/35599367,35599367,149.62406015037593
3.5,4.0,7,True,True,False,False,entire_home,14,21.144766,-86.826012,198,https://www.airbnb.com/rooms/32210574,32210574,148.8721804511278
1.0,1.0,3,False,True,False,False,private_room,5,21.130527,-86.74844399999998,198,https://www.airbnb.com/rooms/23305826,23305826,148.8721804511278
1.0,1.0,3,True,True,False,False,entire_home,6,21.13227,-86.74673,198,https://www.airbnb.com/rooms/19194616,19194616,148.8721804511278
2.5,3.0,3,True,True,True,False,entire_home,6,21.1823,-86.80794,196,https://www.airbnb.com/rooms/29334257,29334257,147.36842105263156
2.0,1.0,2,True,True,False,False,entire_home,6,21.13277,-86.74853,192,https://www.airbnb.com/rooms/31072112,31072112,144.3609022556391
1.5,1.0,2,True,True,False,False,private_room,4,21.23152,-86.8049,198,https://www.airbnb.com/rooms/32697689,32697689,148.8721804511278
3.5,3.0,7,True,True,False,False,entire_home,10,21.13184,-86.76044,199,https://www.airbnb.com/rooms/34208018,34208018,149.62406015037593
2.0,2.0,3,False,True,False,False,entire_home,6,21.05435,-86.781219,202,https://www.airbnb.com/rooms/259759,259759,151.8796992481203
2.0,1.0,3,True,True,False,False,entire_home,6,21.02981,-86.80879,198,https://www.airbnb.com/rooms/30271098,30271098,148.8721804511278
1.0,2.0,3,False,True,False,False,entire_home,5,21.16695,-86.81963,198,https://www.airbnb.com/rooms/15529263,15529263,148.8721804511278
1.0,0.0,1,True,True,False,False,private_room,3,21.23214,-86.80273000000003,198,https://www.airbnb.com/rooms/31417932,31417932,148.8721804511278
3.5,3.0,4,True,True,True,False,entire_home,6,21.11144,-86.76598,198,https://www.airbnb.com/rooms/19656196,19656196,148.8721804511278
1.0,1.0,1,True,True,False,True,entire_home,2,21.19599,-86.80490999999998,202,https://www.airbnb.com/rooms/36021319,36021319,151.8796992481203
4.0,4.0,8,True,True,False,False,entire_home,14,21.14472,-86.82656999999998,198,https://www.airbnb.com/rooms/33422492,33422492,148.8721804511278
1.0,1.0,2,True,True,False,False,entire_home,4,21.05243,-86.78316,198,https://www.airbnb.com/rooms/30349772,30349772,148.8721804511278
1.0,0.0,2,True,True,False,False,private_room,3,21.17691,-86.82135,196,https://www.airbnb.com/rooms/33202510,33202510,147.36842105263156
3.0,5.0,7,False,True,False,False,entire_home,10,21.15133,-86.8287,195,https://www.airbnb.com/rooms/32766903,32766903,146.61654135338344
2.0,2.0,2,True,True,True,False,entire_home,6,21.16168,-86.82149,192,https://www.airbnb.com/rooms/30245209,30245209,144.3609022556391
2.0,2.0,4,True,True,False,False,entire_home,6,20.84603,-86.87469,198,https://www.airbnb.com/rooms/20209543,20209543,148.8721804511278
2.0,3.0,4,True,False,True,False,entire_home,6,20.8674,-86.86816999999998,198,https://www.airbnb.com/rooms/19380251,19380251,148.8721804511278
1.0,1.0,2,False,True,False,False,private_room,3,21.23255,-86.80362,198,https://www.airbnb.com/rooms/33139905,33139905,148.8721804511278
4.5,5.0,9,True,True,False,True,entire_home,15,21.1556,-86.8285,192,https://www.airbnb.com/rooms/35674196,35674196,144.3609022556391
1.0,1.0,1,False,True,False,True,entire_home,2,21.24126,-86.73617,198,https://www.airbnb.com/rooms/35608085,35608085,148.8721804511278
1.0,1.0,2,False,True,True,False,private_room,4,21.13256,-86.74538000000003,196,https://www.airbnb.com/rooms/15303609,15303609,147.36842105263156
2.0,2.0,2,True,True,False,False,private_room,4,21.18746,-86.80713,192,https://www.airbnb.com/rooms/27651669,27651669,144.3609022556391
1.0,2.0,2,True,True,True,False,private_room,4,21.17056,-86.81891,198,https://www.airbnb.com/rooms/34120754,34120754,148.8721804511278
3.0,3.0,4,True,True,False,True,entire_home,6,21.15225,-86.81841,198,https://www.airbnb.com/rooms/35579186,35579186,148.8721804511278
3.0,3.0,8,True,True,False,False,entire_home,10,21.09239,-86.77002,194,https://www.airbnb.com/rooms/29946197,29946197,145.86466165413532
3.0,3.0,5,True,True,False,False,entire_home,8,21.03077,-86.80991,194,https://www.airbnb.com/rooms/24492339,24492339,145.86466165413532
2.5,2.0,2,True,True,False,False,entire_home,6,20.84964,-86.87487,195,https://www.airbnb.com/rooms/32666779,32666779,146.61654135338344
1.0,1.0,2,False,True,True,False,private_room,4,21.13256,-86.74852,196,https://www.airbnb.com/rooms/11752536,11752536,147.36842105263156
4.0,3.0,1,True,True,False,True,entire_home,12,21.14299,-86.83045,192,https://www.airbnb.com/rooms/34278109,34278109,144.3609022556391
1.0,1.0,3,True,True,False,True,entire_home,4,21.14375,-86.78052,192,https://www.airbnb.com/rooms/34505409,34505409,144.3609022556391
1.0,1.0,2,False,True,False,False,entire_home,4,21.10188,-86.76595999999998,198,https://www.airbnb.com/rooms/13635701,13635701,148.8721804511278
1.0,1.0,1,True,True,False,False,private_room,3,20.86088,-86.99423,198,https://www.airbnb.com/rooms/15479040,15479040,148.8721804511278
1.0,2.0,2,True,True,True,False,private_room,4,21.243109,-86.740639,202,https://www.airbnb.com/rooms/24379431,24379431,151.8796992481203
1.0,1.0,1,True,False,False,False,entire_home,3,21.25729,-86.75021,202,https://www.airbnb.com/rooms/26126800,26126800,151.8796992481203
2.0,2.0,7,True,True,False,False,entire_home,7,21.1832,-86.80789,198,https://www.airbnb.com/rooms/33883905,33883905,148.8721804511278
1.0,0.0,2,False,True,True,False,entire_home,4,21.1314,-86.74686,198,https://www.airbnb.com/rooms/13827676,13827676,148.8721804511278
4.0,4.0,7,True,True,False,True,entire_home,14,21.145,-86.82689,198,https://www.airbnb.com/rooms/34717879,34717879,148.8721804511278
1.0,1.0,2,False,True,False,False,private_room,3,21.24635,-86.80814000000002,198,https://www.airbnb.com/rooms/22141804,22141804,148.8721804511278
2.0,1.0,3,False,True,False,False,private_room,3,21.1339,-86.84555,194,https://www.airbnb.com/rooms/16651145,16651145,145.86466165413532
1.0,2.0,2,False,True,False,False,entire_home,6,21.206085,-86.804405,198,https://www.airbnb.com/rooms/17424402,17424402,148.8721804511278
4.0,3.0,5,False,True,False,False,entire_home,10,20.910020000000006,-86.87589,192,https://www.airbnb.com/rooms/22209585,22209585,144.3609022556391
1.0,1.0,3,False,True,False,False,private_room,2,21.10057,-86.84706,198,https://www.airbnb.com/rooms/15546416,15546416,148.8721804511278
1.0,1.0,3,False,True,False,False,entire_home,5,21.113573,-86.760254,198,https://www.airbnb.com/rooms/23576933,23576933,148.8721804511278
2.5,3.0,4,True,True,False,False,entire_home,7,20.84665,-86.875,192,https://www.airbnb.com/rooms/20652989,20652989,144.3609022556391
2.0,3.0,4,True,True,False,False,entire_home,8,20.83512,-86.88675,198,https://www.airbnb.com/rooms/26808607,26808607,148.8721804511278
2.0,3.0,3,True,True,False,False,entire_home,6,21.14269,-86.84817,192,https://www.airbnb.com/rooms/33168069,33168069,144.3609022556391
1.0,1.0,1,False,True,False,False,entire_home,2,21.20621,-86.71781999999997,198,https://www.airbnb.com/rooms/12833502,12833502,148.8721804511278
1.0,1.0,2,True,True,False,False,private_room,4,21.09941,-86.76438,198,https://www.airbnb.com/rooms/28151778,28151778,148.8721804511278
2.0,2.0,2,False,True,False,False,private_room,6,21.0742,-86.77660999999998,199,https://www.airbnb.com/rooms/25282129,25282129,149.62406015037593
3.5,3.0,5,False,True,False,True,entire_home,8,21.12625,-86.84114,198,https://www.airbnb.com/rooms/34393318,34393318,148.8721804511278
1.0,1.0,2,False,True,False,False,private_room,3,20.85602,-86.8726,198,https://www.airbnb.com/rooms/20025787,20025787,148.8721804511278
1.0,1.0,2,False,True,True,False,private_room,4,21.13217,-86.74651999999998,196,https://www.airbnb.com/rooms/11887856,11887856,147.36842105263156
4.0,5.0,1,True,True,False,False,entire_home,11,20.9053,-86.87546999999998,196,https://www.airbnb.com/rooms/33068658,33068658,147.36842105263156
1.0,1.0,1,True,True,False,False,shared_room,1,21.12022,-86.8737,194,https://www.airbnb.com/rooms/14218417,14218417,145.86466165413532
2.0,2.0,4,True,True,False,False,private_room,4,21.11384,-86.96403000000002,198,https://www.airbnb.com/rooms/20359582,20359582,148.8721804511278
2.0,2.0,2,False,True,False,False,entire_home,4,21.1097,-86.84218,192,https://www.airbnb.com/rooms/8715198,8715198,144.3609022556391
1.0,1.0,2,False,True,False,False,entire_home,4,20.86943,-86.86798,198,https://www.airbnb.com/rooms/31897792,31897792,148.8721804511278
1.0,0.0,1,False,True,False,False,entire_home,2,21.22729,-86.7361,198,https://www.airbnb.com/rooms/20025914,20025914,148.8721804511278
1.0,1.0,1,True,True,False,False,private_room,4,20.85311,-86.87538,198,https://www.airbnb.com/rooms/16565987,16565987,148.8721804511278
4.5,3.0,5,True,True,False,False,entire_home,8,20.87628,-86.89154,195,https://www.airbnb.com/rooms/21568724,21568724,146.61654135338344
2.0,3.0,4,False,True,False,False,entire_home,4,21.11596,-86.8641,198,https://www.airbnb.com/rooms/28204040,28204040,148.8721804511278
2.0,2.0,3,False,True,False,False,entire_home,6,20.84737,-86.87575,198,https://www.airbnb.com/rooms/16010577,16010577,148.8721804511278
4.0,5.0,8,False,True,False,True,entire_home,12,21.15349,-86.82058,198,https://www.airbnb.com/rooms/34396259,34396259,148.8721804511278
2.0,3.0,3,False,True,False,False,entire_home,6,21.14658,-86.84937,198,https://www.airbnb.com/rooms/25083204,25083204,148.8721804511278
2.0,2.0,2,False,True,False,False,entire_home,5,21.04936,-86.78152,198,https://www.airbnb.com/rooms/12063571,12063571,148.8721804511278
1.0,1.0,2,False,True,False,False,private_room,4,21.13553,-86.74549,198,https://www.airbnb.com/rooms/11924540,11924540,148.8721804511278
1.0,1.0,1,False,True,False,False,private_room,2,20.84842,-86.87703,198,https://www.airbnb.com/rooms/13391582,13391582,148.8721804511278
1.0,2.0,4,False,True,False,False,entire_home,5,20.81893,-86.89232,198,https://www.airbnb.com/rooms/8411835,8411835,148.8721804511278
1.0,1.0,2,False,True,False,False,private_room,4,21.13569,-86.74387,198,https://www.airbnb.com/rooms/11917872,11917872,148.8721804511278
1.0,0.0,2,False,True,False,False,entire_home,4,20.834425,-86.88934300000003,198,https://www.airbnb.com/rooms/26897857,26897857,148.8721804511278
3.0,3.0,5,False,True,False,False,entire_home,10,21.08459,-86.84954,194,https://www.airbnb.com/rooms/13214357,13214357,145.86466165413532
1.0,2.0,2,False,True,False,False,private_room,4,21.258511,-86.752266,192,https://www.airbnb.com/rooms/18636013,18636013,144.3609022556391
2.0,2.0,3,False,True,False,False,entire_home,6,21.10329,-86.76379,192,https://www.airbnb.com/rooms/28286835,28286835,144.3609022556391
2.5,2.0,2,False,True,False,False,entire_home,4,21.14337,-86.8208,198,https://www.airbnb.com/rooms/16931568,16931568,148.8721804511278
2.0,2.0,2,False,True,False,False,entire_home,4,20.84659,-86.87850999999998,198,https://www.airbnb.com/rooms/13297519,13297519,148.8721804511278
1.0,2.0,3,False,True,False,False,entire_home,5,20.869492,-86.867599,198,https://www.airbnb.com/rooms/17751930,17751930,148.8721804511278
1.0,1.0,2,False,True,False,False,private_room,4,21.13236,-86.7469,198,https://www.airbnb.com/rooms/27061593,27061593,148.8721804511278
1.0,2.0,3,False,True,False,False,entire_home,6,21.20388,-86.80568000000002,198,https://www.airbnb.com/rooms/27577571,27577571,148.8721804511278
2.0,3.0,8,False,True,False,False,private_room,2,21.25623,-86.74879,198,https://www.airbnb.com/rooms/10790296,10790296,148.8721804511278
1.5,2.0,2,False,True,False,False,entire_home,4,21.22478,-86.72595,198,https://www.airbnb.com/rooms/16859491,16859491,148.8721804511278
1.0,1.0,2,False,True,False,False,entire_home,4,21.23613,-86.73604,198,https://www.airbnb.com/rooms/12270153,12270153,148.8721804511278
1.0,2.0,2,False,False,True,True,private_room,4,20.85751,-86.87092,198,https://www.airbnb.com/rooms/33909155,33909155,148.8721804511278
3.0,4.0,4,True,True,False,False,entire_home,8,21.13575,-86.87102,192,https://www.airbnb.com/rooms/17213938,17213938,144.3609022556391
1.0,2.0,3,True,True,False,False,entire_home,6,21.22832,-86.72744,198,https://www.airbnb.com/rooms/34024051,34024051,148.8721804511278
2.0,2.0,3,False,True,False,False,entire_home,4,20.84901,-86.8749,198,https://www.airbnb.com/rooms/9857208,9857208,148.8721804511278
2.0,4.0,5,True,True,False,False,entire_home,6,21.10131,-86.84186,198,https://www.airbnb.com/rooms/33119214,33119214,148.8721804511278
2.0,3.0,5,True,True,False,True,entire_home,12,21.23024,-86.73061,198,https://www.airbnb.com/rooms/34336352,34336352,148.8721804511278
2.0,3.0,4,False,False,True,False,entire_home,6,20.8673,-86.86901,198,https://www.airbnb.com/rooms/19311723,19311723,148.8721804511278
1.0,2.0,3,True,True,False,True,entire_home,6,21.12839,-86.76345,198,https://www.airbnb.com/rooms/35833477,35833477,148.8721804511278
7.0,7.0,3,True,True,False,False,entire_home,16,21.16801,-86.82194,192,https://www.airbnb.com/rooms/24477100,24477100,144.3609022556391
2.0,2.0,4,True,True,False,False,entire_home,6,20.82835,-86.89961,198,https://www.airbnb.com/rooms/12073043,12073043,148.8721804511278
2.5,2.0,3,True,True,False,False,entire_home,5,20.85826,-86.87142,196,https://www.airbnb.com/rooms/16814169,16814169,147.36842105263156
2.0,2.0,4,False,True,True,False,entire_home,6,20.85399,-86.87393,192,https://www.airbnb.com/rooms/6583969,6583969,144.3609022556391
2.5,2.0,4,False,True,False,False,entire_home,7,21.05136,-86.78043000000002,198,https://www.airbnb.com/rooms/18359044,18359044,148.8721804511278
3.0,3.0,3,True,True,False,True,entire_home,5,21.15082,-86.81801,198,https://www.airbnb.com/rooms/35032011,35032011,148.8721804511278
1.5,3.0,4,True,True,False,False,entire_home,6,20.8526,-86.87486,198,https://www.airbnb.com/rooms/12620925,12620925,148.8721804511278
1.0,1.0,2,False,True,True,False,private_room,4,21.13218,-86.74620999999998,196,https://www.airbnb.com/rooms/11560125,11560125,147.36842105263156
1.0,1.0,2,True,True,False,False,private_room,2,21.19785,-86.80633,198,https://www.airbnb.com/rooms/10942124,10942124,148.8721804511278
1.0,2.0,3,True,True,False,False,entire_home,6,21.10191,-86.7638,192,https://www.airbnb.com/rooms/32578585,32578585,144.3609022556391
2.0,2.0,3,True,True,False,False,entire_home,6,21.102915,-86.764076,198,https://www.airbnb.com/rooms/13097221,13097221,148.8721804511278
2.0,2.0,2,False,True,False,True,private_room,4,21.23996,-86.73491999999997,198,https://www.airbnb.com/rooms/35910602,35910602,148.8721804511278
4.0,4.0,7,True,True,False,True,entire_home,14,21.14543,-86.82496,198,https://www.airbnb.com/rooms/34717727,34717727,148.8721804511278
2.0,2.0,7,True,True,False,False,entire_home,7,21.17296,-86.82856,198,https://www.airbnb.com/rooms/33807293,33807293,148.8721804511278
2.5,3.0,7,True,True,False,False,entire_home,8,21.133219,-86.841797,206,https://www.airbnb.com/rooms/22081047,22081047,154.88721804511277
3.0,3.0,5,True,True,True,False,entire_home,12,21.13314,-86.85258,206,https://www.airbnb.com/rooms/30501446,30501446,154.88721804511277
1.0,0.0,1,True,True,True,True,private_room,4,21.09286,-86.77071,206,https://www.airbnb.com/rooms/34845516,34845516,154.88721804511277
2.5,2.0,4,True,True,False,False,entire_home,8,21.05194,-86.78258000000002,206,https://www.airbnb.com/rooms/26447012,26447012,154.88721804511277
3.0,3.0,4,True,True,False,False,entire_home,7,21.180593,-86.808693,211,https://www.airbnb.com/rooms/13682917,13682917,158.64661654135338
2.5,2.0,4,True,True,False,False,private_room,8,21.05236,-86.78301,206,https://www.airbnb.com/rooms/26449078,26449078,154.88721804511277
3.0,3.0,5,True,True,False,False,entire_home,8,21.18237,-86.80609,211,https://www.airbnb.com/rooms/16126301,16126301,158.64661654135338
2.0,2.0,3,True,True,False,False,entire_home,6,21.103727,-86.764183,210,https://www.airbnb.com/rooms/21505272,21505272,157.89473684210526
1.0,2.0,3,True,True,False,False,entire_home,7,21.10192,-86.76451,206,https://www.airbnb.com/rooms/21199338,21199338,154.88721804511277
1.5,2.0,4,True,True,False,False,entire_home,6,21.103285,-86.764404,211,https://www.airbnb.com/rooms/12795646,12795646,158.64661654135338
5.0,4.0,1,True,True,True,False,entire_home,12,21.11755,-86.83804,206,https://www.airbnb.com/rooms/22210797,22210797,154.88721804511277
2.0,2.0,3,False,True,False,False,entire_home,6,21.10292,-86.76365,210,https://www.airbnb.com/rooms/12897905,12897905,157.89473684210526
3.5,4.0,6,True,True,False,False,entire_home,10,21.145969,-86.83414499999998,204,https://www.airbnb.com/rooms/20234398,20234398,153.38345864661653
5.5,5.0,6,True,True,True,False,entire_home,15,21.11251,-86.85934,206,https://www.airbnb.com/rooms/29969775,29969775,154.88721804511277
3.5,4.0,7,True,True,True,False,entire_home,10,21.143839,-86.790642,204,https://www.airbnb.com/rooms/18924796,18924796,153.38345864661653
2.5,3.0,5,True,True,False,False,entire_home,8,21.13189,-86.84057,206,https://www.airbnb.com/rooms/22088562,22088562,154.88721804511277
2.0,2.0,2,True,False,False,False,entire_home,4,21.23687,-86.7322,211,https://www.airbnb.com/rooms/11506918,11506918,158.64661654135338
4.5,5.0,1,True,True,False,False,entire_home,14,21.14379,-86.85146,206,https://www.airbnb.com/rooms/33424701,33424701,154.88721804511277
3.5,3.0,4,True,True,True,False,entire_home,8,21.100882,-86.857857,206,https://www.airbnb.com/rooms/7939144,7939144,154.88721804511277
2.0,2.0,4,True,True,True,False,entire_home,6,21.04827,-86.78115,203,https://www.airbnb.com/rooms/8503141,8503141,152.6315789473684
4.0,4.0,8,True,True,False,False,entire_home,14,21.13796,-86.82774,204,https://www.airbnb.com/rooms/27988462,27988462,153.38345864661653
1.0,1.0,1,True,True,True,False,entire_home,2,20.85269,-86.87331999999998,211,https://www.airbnb.com/rooms/18373414,18373414,158.64661654135338
1.0,2.0,3,True,True,False,False,private_room,6,21.13449,-86.75455,206,https://www.airbnb.com/rooms/22650296,22650296,154.88721804511277
1.0,0.0,1,True,True,False,True,entire_home,4,21.11095,-86.76205999999998,211,https://www.airbnb.com/rooms/34624878,34624878,158.64661654135338
1.0,1.0,1,True,True,False,False,entire_home,2,21.24539,-86.74095,211,https://www.airbnb.com/rooms/31822756,31822756,158.64661654135338
1.0,1.0,2,False,True,False,False,private_room,4,21.145006,-86.778915,211,https://www.airbnb.com/rooms/20780103,20780103,158.64661654135338
1.0,1.0,1,True,True,False,False,entire_home,2,21.24415,-86.74148000000002,211,https://www.airbnb.com/rooms/31822782,31822782,158.64661654135338
1.0,2.0,2,True,True,True,False,entire_home,4,21.244577,-86.738838,206,https://www.airbnb.com/rooms/30160139,30160139,154.88721804511277
2.0,2.0,3,True,True,False,False,entire_home,7,21.13421,-86.74701,206,https://www.airbnb.com/rooms/33017500,33017500,154.88721804511277
2.5,2.0,4,True,True,False,False,entire_home,6,21.10251,-86.76469,206,https://www.airbnb.com/rooms/32370689,32370689,154.88721804511277
1.0,1.0,2,False,True,False,False,private_room,4,21.12993,-86.74799,211,https://www.airbnb.com/rooms/16454146,16454146,158.64661654135338
1.0,1.0,1,True,False,False,False,entire_home,2,21.25862,-86.75038,207,https://www.airbnb.com/rooms/30315364,30315364,155.6390977443609
1.5,1.0,1,True,True,False,False,entire_home,2,20.85334,-86.87353,211,https://www.airbnb.com/rooms/23741381,23741381,158.64661654135338
2.0,2.0,3,True,True,False,False,entire_home,6,21.10472,-86.76303,206,https://www.airbnb.com/rooms/32588862,32588862,154.88721804511277
1.0,1.0,1,False,True,False,False,entire_home,2,20.85246,-86.87147,211,https://www.airbnb.com/rooms/17263180,17263180,158.64661654135338
3.0,3.0,4,True,True,True,False,entire_home,6,21.235348,-86.731186,211,https://www.airbnb.com/rooms/21536978,21536978,158.64661654135338
