bathrooms,bedrooms,num_beds,can_instant_book,price,listing_id
2,2,2,TRUE,72,27926346
1,2,3,TRUE,74,22617697
2,2,4,TRUE,75,34174017
1,1,1,TRUE,72,7710325
1,1,1,FALSE,74,7871510
2,2,2,FALSE,79,13958555
0,1,1,TRUE,72,13752190
3.5,7,2,TRUE,71,3371538
2,2,3,TRUE,76,23236249
1,1,1,TRUE,79,21884558
2,3,4,TRUE,80,25838258
1,0,1,TRUE,79,24696722
1,1,1,TRUE,79,13752064
3,4,4,TRUE,72,26922070
1,1,1,TRUE,72,33609742
2,2,4,TRUE,75,31831705
1,0,1,TRUE,75,33797323
1,0,1,FALSE,72,22464799
1,1,2,TRUE,74,30760416
1,1,1,TRUE,78,27794
1,0,1,FALSE,72,33879937
1,1,2,TRUE,72,27432236
2,2,2,TRUE,72,27927870
1,1,2,TRUE,79,19074515
2,2,2,TRUE,79,29614731
2,2,4,TRUE,79,17534559
1,1,1,TRUE,71,33492405
2,2,2,FALSE,75,17548789
1,1,1,TRUE,72,5240829
2,2,2,TRUE,72,24262384
1,0,1,FALSE,72,33881825
1,1,1,FALSE,74,28055912
1,1,1,TRUE,72,31799060
1,0,1,FALSE,72,33880898
1,1,2,TRUE,76,32663331
1,1,2,TRUE,72,28216499
1,1,2,TRUE,79,31882164
1,0,1,TRUE,75,36075659
1,1,2,TRUE,80,21884599
2,2,2,TRUE,79,28841740
1,1,2,TRUE,79,11179740
2,2,2,TRUE,74,36035539
1,1,2,TRUE,72,26846329
2,0,2,TRUE,75,35388105
1,0,1,TRUE,72,34784497
1,0,1,FALSE,72,33881174
2.5,2,3,FALSE,79,14085863
1,1,2,FALSE,72,35317900
1,1,1,TRUE,79,30536474
1,1,3,TRUE,75,33294382
3,3,6,TRUE,72,23826693
2,3,3,TRUE,72,30044157
1,1,1,TRUE,72,26869741
1,1,1,TRUE,74,34420273
2,2,4,TRUE,75,33497652
2.5,3,5,TRUE,72,31824277
2,2,3,TRUE,72,33096899
1,1,2,FALSE,79,24301544
2.5,3,4,TRUE,75,31036633
1,2,2,TRUE,79,21560244
2,3,3,TRUE,75,28344925
1,1,1,FALSE,75,15563259
1,1,1,TRUE,79,31643612
1,1,1,TRUE,79,34711115
1,1,2,TRUE,79,35181267
2,1,2,TRUE,79,33610732
1,1,2,TRUE,79,34688558
1,1,1,TRUE,79,34359752
1,1,2,TRUE,78,35572019
2,2,4,TRUE,74,19113873
2,2,3,TRUE,78,29373336
1,0,1,TRUE,75,32688834
2,2,3,TRUE,75,35308084
1,1,2,FALSE,79,23628652
2.5,3,5,TRUE,72,18071495
2,2,3,TRUE,79,13081250
1,1,1,TRUE,75,30246778
2,2,3,TRUE,75,21345927
2,2,3,TRUE,76,19760376
1,1,2,FALSE,79,8800087
2,2,4,TRUE,79,14805088
1,1,4,TRUE,75,25572984
2,2,4,TRUE,75,22078119
1,0,2,TRUE,79,16241200
1,1,1,FALSE,79,26816108
1,1,1,TRUE,79,22494428
2,2,2,TRUE,79,9515685
1,1,1,TRUE,75,30246798
2.5,3,5,TRUE,72,17989032
1,1,2,TRUE,75,23543749
1,1,2,TRUE,79,20534492
1,1,1,TRUE,72,15547243
1,0,1,TRUE,72,10164438
1,1,2,TRUE,91,20833896
1,1,2,TRUE,90,6794274
3.5,3,7,TRUE,84,16366083
1,1,2,TRUE,86,19993391
1,0,2,TRUE,91,133063
1,1,1,TRUE,86,21559941
1,1,1,TRUE,86,24575915
2,2,5,FALSE,82,17873856
1,1,1,TRUE,82,20932458
1,0,2,TRUE,83,12321147
2,2,3,TRUE,84,16016632
1,0,1,TRUE,91,20493217
1,1,1,TRUE,86,15546110
1,1,2,TRUE,91,4801100
2,2,4,TRUE,88,13562983
1,1,2,TRUE,82,3340882
1,1,4,TRUE,82,9470451
1,1,1,TRUE,86,23568540
2.5,2,3,FALSE,86,22809640
1,1,1,TRUE,91,26667161
1,2,2,TRUE,88,28604424
1,1,2,TRUE,82,8540025
1,1,2,TRUE,91,20225248
1,1,2,TRUE,82,7827460
1,1,1,TRUE,82,27806500
1,1,1,TRUE,82,3792437
2,2,3,TRUE,82,16164410
2,2,3,TRUE,90,23876851
1,1,1,TRUE,91,19751107
1,1,2,TRUE,86,30908819
1,1,2,FALSE,90,1843730
1,1,2,TRUE,86,33346713
1,0,1,TRUE,86,33330753
2,2,3,TRUE,86,29340692
2.5,3,3,TRUE,86,17907874
1,1,1,TRUE,90,3712155
1,1,2,TRUE,86,29546876
1,1,1,TRUE,91,5452735
1,1,3,TRUE,90,11591248
2,2,3,TRUE,90,25722804
1,1,2,TRUE,82,3340897
2,3,4,TRUE,90,18124804
2,2,4,TRUE,84,22220567
1,1,1,TRUE,82,34942714
1,1,2,TRUE,82,1856465
1,1,2,FALSE,82,19086143
1,1,2,TRUE,86,30911392
1,0,2,TRUE,86,132724
3.5,4,7,TRUE,86,7227728
1,1,4,TRUE,90,27064699
1,0,2,TRUE,87,21255949
1,1,1,TRUE,90,33428886
1,1,1,TRUE,86,32569016
2,2,4,TRUE,91,25515810
1,0,2,TRUE,91,20434575
1,0,2,TRUE,86,32767447
2,2,3,TRUE,90,22684844
1,1,2,TRUE,90,26257636
2,2,3,TRUE,82,17480133
3,3,4,TRUE,91,18177707
2,4,5,TRUE,88,35166396
2,2,3,TRUE,86,20622057
1,1,2,TRUE,88,15399965
1,2,4,TRUE,86,13076787
2,2,2,FALSE,90,33749508
1,1,2,TRUE,88,1978571
1,1,2,TRUE,83,29980853
2,2,4,TRUE,86,23306604
2,2,2,TRUE,83,24492182
2,2,4,TRUE,86,31839170
1,0,2,TRUE,86,21093955
2,3,6,TRUE,82,25781225
1,1,1,TRUE,83,32174761
1,1,2,TRUE,90,32348937
1,2,4,FALSE,87,25035019
2,2,2,TRUE,86,33877492
1,1,2,TRUE,82,27779947
1,1,1,TRUE,86,35049617
1,1,1,TRUE,86,35050405
1,1,1,TRUE,82,33399725
2,2,4,TRUE,84,15149417
1,0,2,TRUE,82,30666242
2,2,4,TRUE,90,31571455
1,0,2,TRUE,90,32954687
1.5,1,1,TRUE,86,34865493
1,1,2,TRUE,84,5667447
1,1,1,TRUE,82,30372035
1,1,2,TRUE,86,28224289
1,1,1,TRUE,86,28988282
2,2,2,FALSE,90,25348934
3.5,3,4,TRUE,86,30320984
1,1,1,TRUE,86,33458147
1,2,4,FALSE,90,15148175
1.5,14,2,TRUE,90,29574192
4,4,5,TRUE,82,27171255
1,1,1,TRUE,86,15764868
2,3,3,TRUE,90,29562498
2,3,5,TRUE,91,24182861
2,2,2,TRUE,88,33835352
2.5,3,6,TRUE,90,23895445
1,1,2,TRUE,88,22917481
2.5,2,3,FALSE,86,25286899
1,0,1,TRUE,91,35797885
2,2,3,TRUE,90,28439077
1.5,1,1,TRUE,86,29039508
8,0,1,TRUE,86,32554244
2,2,4,TRUE,82,26369328
1,1,1,FALSE,82,20311620
1,1,2,TRUE,88,34973938
1,1,3,FALSE,82,13826988
2,2,4,TRUE,86,33671678
1,1,1,FALSE,88,33099973
2,2,4,TRUE,86,28002371
2,3,4,TRUE,82,28736958
2,2,4,TRUE,86,33166601
2.5,2,2,TRUE,88,21568556
2,2,4,TRUE,86,24950646
2.5,3,4,TRUE,90,25862731
1,1,1,TRUE,90,29703231
1,0,1,TRUE,86,33821665
2,1,1,TRUE,82,17979678
1,1,1,TRUE,90,33905360
2,3,5,TRUE,82,27524140
2.5,2,2,TRUE,90,29736566
2,1,4,TRUE,86,25499532
1,1,1,FALSE,86,27578708
1,1,2,TRUE,90,30759630
2.5,2,4,TRUE,90,33944426
2,2,4,TRUE,90,34511680
2,3,5,FALSE,90,31530199
2,2,3,TRUE,84,35709775
1,1,1,FALSE,82,20001527
2.5,3,4,FALSE,82,13747299
1,1,1,TRUE,86,21326285
1,1,1,TRUE,82,30181929
3,3,6,TRUE,84,29388310
2,2,4,TRUE,82,36043922
1,1,2,TRUE,86,22065189
1,1,1,FALSE,82,19935037
2,2,3,TRUE,90,35003787
1,2,4,TRUE,90,17252270
2,3,3,TRUE,82,33913744
2,2,2,TRUE,87,34505258
2,2,3,TRUE,90,24176729
2,2,3,TRUE,90,35003910
2,5,1,TRUE,91,35763724
2,3,4,TRUE,90,30676007
2,3,3,TRUE,82,36000138
1,1,1,TRUE,86,32892120
1,0,1,TRUE,82,30602835
1,1,1,FALSE,86,15952909
2,2,4,TRUE,82,34481609
1,1,1,TRUE,82,33968770
1,1,2,TRUE,90,30230925
1,2,6,TRUE,90,33769440
2,2,3,TRUE,90,28928115
4,4,1,TRUE,80,26928723
1,2,3,TRUE,86,31023077
1,1,1,TRUE,90,27456062
1,1,1,TRUE,86,31142108
1.5,3,4,TRUE,86,18365903
2,1,2,TRUE,83,28807758
1,1,2,TRUE,86,20796683
1,1,1,TRUE,82,33613683
1.5,2,6,FALSE,86,16129737
2.5,3,3,TRUE,90,31225076
2,2,2,TRUE,86,30824785
1,0,2,TRUE,90,33463754
2.5,3,4,TRUE,82,29822020
2,3,3,TRUE,83,34676817
3.5,2,5,TRUE,82,17857354
1,1,1,TRUE,84,18611961
2,2,3,TRUE,90,35999415
2.5,3,4,TRUE,82,35423231
1.5,2,3,TRUE,82,36066895
1,1,1,FALSE,86,4421987
1,1,0,TRUE,82,33808294
2,3,3,TRUE,86,35805119
1.5,2,3,TRUE,82,35512587
2,2,3,TRUE,82,28632361
2,3,4,TRUE,86,28722344
1,2,4,TRUE,86,17651718
1,1,1,TRUE,90,32910042
1.5,2,4,TRUE,87,20742886
1,1,2,TRUE,86,18073854
2.5,2,4,TRUE,82,28127476
1,1,2,TRUE,84,35609195
1,1,3,TRUE,91,27681853
2,2,2,FALSE,82,30712556
1,1,2,TRUE,90,21972880
2,3,4,TRUE,86,30705854
3.5,3,4,TRUE,82,31864835
1,1,1,TRUE,83,7790370
1,1,2,TRUE,80,35343396
1,3,5,FALSE,82,11825751
2,2,3,FALSE,90,18291303
1,1,1,TRUE,86,23120692
2.5,2,2,FALSE,86,30537132
2,2,3,TRUE,82,35389338
2,2,3,TRUE,86,34185924
1,2,3,TRUE,82,34156705
1,1,3,TRUE,86,28910440
1,0,1,TRUE,86,24699562
2,3,5,TRUE,82,21948755
1,2,3,TRUE,82,34183473
2,3,3,TRUE,83,32748260
2,3,5,TRUE,83,32159484
3,4,6,FALSE,90,29779799
1,2,3,TRUE,86,22571996
1,1,2,TRUE,82,22697437
1,0,1,TRUE,86,31140385
1,1,1,TRUE,86,28809412
2,3,3,FALSE,83,28184843
2,3,4,TRUE,82,35153117
1.5,1,2,TRUE,82,22107907
1,1,1,TRUE,86,34784113
1,1,1,FALSE,90,16346560
2.5,2,2,TRUE,86,33800884
2,2,4,TRUE,83,33742323
1,1,1,FALSE,87,8541899
1,1,1,TRUE,87,21948513
2.5,3,3,TRUE,90,35940704
1,1,1,TRUE,91,30588495
2.5,3,5,TRUE,86,26629979
1,1,1,TRUE,83,7790321
1,2,4,TRUE,86,35941866
3.5,4,3,TRUE,82,27092522
1,1,1,TRUE,90,29731445
2,2,4,TRUE,82,32500630
1,1,2,TRUE,86,30295979
2,3,5,TRUE,82,36000857
1,1,3,TRUE,91,33995655
1,1,1,TRUE,91,23397397
2.5,3,5,TRUE,82,29954712
1,1,1,TRUE,84,29515687
3,3,6,TRUE,90,5362862
2.5,3,3,TRUE,84,10996520
4,1,2,TRUE,86,24670659
2,3,5,TRUE,82,22081482
1,2,2,TRUE,82,36068899
1,0,2,TRUE,90,33464071
1,1,1,TRUE,86,21523745
2,1,2,TRUE,82,28716072
2,2,3,TRUE,86,13723915
1,1,1,FALSE,82,33115027
2,3,6,TRUE,90,34497554
1,1,1,TRUE,87,7086992
2.5,3,6,TRUE,82,32081599
1,1,1,TRUE,90,34087324
1,3,1,TRUE,86,9634521
2,3,5,TRUE,91,132204
1,1,3,TRUE,88,22175712
2,2,4,TRUE,90,34415678
1,2,3,FALSE,82,10107203
2,2,1,TRUE,86,35538451
2.5,3,4,TRUE,84,16268147
8,0,1,TRUE,86,32554183
8,0,1,TRUE,86,32554214
1,1,2,TRUE,86,28315318
1,1,2,TRUE,86,32169293
1,1,2,TRUE,86,27494088
1,1,4,TRUE,90,35053261
2,2,2,TRUE,82,35097540
3.5,3,3,FALSE,90,6028128
1.5,1,1,FALSE,86,10911205
2.5,3,3,TRUE,90,21816740
2,2,4,TRUE,82,28639116
2.5,3,5,TRUE,82,29506388
1,0,1,TRUE,86,21158963
1.5,1,1,TRUE,84,15077817
2,2,4,FALSE,82,27992152
2,2,3,TRUE,91,23377272
2,2,5,TRUE,82,22081955
2,2,5,TRUE,91,24098466
1,1,5,TRUE,88,31123840
2,1,1,TRUE,82,30510779
1,1,1,FALSE,86,786119
2,2,3,FALSE,88,21866288
1,0,1,FALSE,90,30849389
1,1,2,TRUE,90,8275276
1,0,2,TRUE,91,20439766
1,0,2,TRUE,91,11396316
1,1,2,TRUE,82,32134433
2,2,3,FALSE,91,21964045
1,0,2,TRUE,86,3241049
2,3,4,TRUE,91,18042318
1,1,2,TRUE,84,17494193
1,1,2,FALSE,82,2177950
1,1,2,TRUE,82,15407320
1,1,1,TRUE,86,17341871
1,0,2,TRUE,90,3061825
1,1,2,TRUE,82,3944178
1,1,3,FALSE,92,4917165
1,1,2,TRUE,98,19908636
2.5,2,2,FALSE,92,24001331
1,0,1,TRUE,92,10124429
1,1,1,TRUE,92,18793806
1,0,3,TRUE,99,1399096
1,1,2,TRUE,99,23064219
1,0,2,TRUE,99,2289977
1,1,1,TRUE,100,16123678
1,0,2,TRUE,95,10164447
1,0,0,TRUE,92,6448172
1,1,1,TRUE,92,20524112
1,1,2,TRUE,94,29040788
1,1,2,FALSE,94,5059246
1,0,2,TRUE,92,22528129
1,0,1,TRUE,92,14573950
1,0,2,TRUE,98,16193453
2,1,3,TRUE,92,7133455
2.5,2,2,TRUE,92,21232830
1,2,2,TRUE,96,29798087
1,1,1,TRUE,99,27809756
1,1,2,TRUE,95,4802860
1,1,2,FALSE,92,4800329
1,1,1,TRUE,99,19677415
1,1,2,TRUE,99,7326618
1,1,3,TRUE,92,9173210
1,1,3,TRUE,99,21749807
1,1,1,TRUE,98,8146819
1,1,2,TRUE,92,27198997
1,2,4,TRUE,95,27270194
1,1,1,TRUE,101,31884080
2,2,3,TRUE,92,27955057
1,1,3,TRUE,95,6886551
1,1,3,TRUE,92,10160458
1,1,2,FALSE,92,2057381
1,1,3,TRUE,99,22957060
1,1,2,TRUE,99,8827934
1,1,2,TRUE,92,26690443
2.5,3,5,TRUE,92,122888
1,1,2,TRUE,92,33424393
1,1,2,TRUE,92,24451101
1,1,2,TRUE,92,34780001
1,2,2,TRUE,92,11047113
1,1,1,TRUE,101,31350439
1,1,2,TRUE,99,7900586
1,1,2,TRUE,99,23288442
1,1,1,TRUE,99,21711130
1,1,1,TRUE,96,34335549
1,1,2,TRUE,95,32406009
2,2,4,TRUE,98,22294027
2.5,2,3,TRUE,99,920807
2,3,3,FALSE,99,5607475
3,3,5,TRUE,92,20702942
2,2,3,TRUE,92,1654949
1,0,2,TRUE,99,18566283
1,0,1,TRUE,99,28737098
2,2,3,TRUE,99,18058434
1,1,1,TRUE,92,34125284
3.5,4,4,FALSE,99,12052300
1,1,1,TRUE,99,237111
1,1,3,TRUE,98,29700145
1.5,2,3,TRUE,92,32235037
1,1,2,FALSE,99,2331182
2,2,3,TRUE,101,21551956
3,3,6,TRUE,100,21739539
1,1,1,TRUE,98,30372239
1,1,3,TRUE,99,13621544
1,1,1,TRUE,99,15764621
1,1,2,TRUE,96,24524988
1,1,2,TRUE,99,29033561
1,0,1,TRUE,99,35770249
1,1,1,TRUE,98,30397298
2,2,2,TRUE,99,20092974
2,2,3,TRUE,92,33691993
2,2,3,TRUE,99,26789491
2.5,2,2,FALSE,99,21983524
2,2,2,TRUE,99,31380955
1,1,2,TRUE,92,30565029
2,3,6,TRUE,99,21625348
1,0,2,FALSE,100,26261137
1,1,2,TRUE,99,27423932
1,2,2,TRUE,101,35963289
1,0,1,TRUE,99,16947972
1,0,1,TRUE,92,22534238
2,2,2,TRUE,92,27586383
1,0,1,FALSE,92,15771351
2,2,3,TRUE,92,35237950
1,1,1,TRUE,98,30371854
2,2,4,TRUE,92,31514056
3,3,4,TRUE,92,18487739
1,1,2,FALSE,99,137979
2.5,3,3,TRUE,94,20945675
2,1,1,TRUE,99,27808813
1,1,1,TRUE,99,33424844
2,2,2,TRUE,95,28180621
1,1,1,TRUE,92,32276779
1,0,2,TRUE,92,18789894
1,0,2,FALSE,100,26261721
1,1,4,TRUE,92,33498568
2,2,3,TRUE,92,10964015
1,1,1,TRUE,99,31218516
1,1,1,TRUE,99,31221220
1,0,2,TRUE,95,31073761
2.5,3,3,TRUE,99,24267812
2,2,3,TRUE,92,16917431
1,0,3,TRUE,95,34976660
1,1,1,TRUE,98,30372638
2,3,3,TRUE,92,35999201
2,2,3,FALSE,92,22598736
1,1,1,TRUE,99,17159903
1,1,2,TRUE,92,23279872
2,3,4,FALSE,92,23372339
1,0,2,TRUE,96,32418503
2.5,3,5,TRUE,96,34066368
1,1,1,TRUE,99,31167688
1,1,2,TRUE,92,21949107
1,1,1,FALSE,92,14201190
1,0,1,TRUE,99,35798402
1,1,1,FALSE,101,27963042
2,2,4,TRUE,99,33222713
1,1,1,FALSE,99,35803297
1,1,2,TRUE,95,34229567
2.5,2,3,TRUE,99,25228492
2,2,3,TRUE,100,33372111
3,3,3,TRUE,92,23881913
1,0,2,TRUE,98,22790194
2,2,2,TRUE,98,27791432
1,1,1,TRUE,94,32912160
2,3,6,TRUE,95,22727338
1,1,1,TRUE,92,35130471
2,3,5,TRUE,99,331418
1,1,1,TRUE,92,34052251
1,2,3,FALSE,99,22436740
1,1,1,TRUE,99,27896674
2,2,3,FALSE,92,22598393
1,0,2,TRUE,99,30953721
1,1,1,TRUE,99,31219580
1.5,1,3,TRUE,96,22108010
1,1,1,TRUE,99,31221501
2,2,3,TRUE,92,22719365
1,0,2,TRUE,96,32781148
1,0,3,TRUE,96,33933274
1,1,1,FALSE,92,20181538
1,1,2,TRUE,95,34478340
1,1,1,TRUE,95,33969161
1,1,1,TRUE,99,31221280
2,2,3,TRUE,92,16522805
2.5,3,6,FALSE,92,26819174
1,2,2,TRUE,98,35830791
1,0,2,FALSE,99,26261690
1,0,3,TRUE,96,33946573
1,1,1,TRUE,95,33971746
1,1,2,FALSE,96,20309757
1,1,1,TRUE,99,31220367
1,0,1,FALSE,92,13045879
2.5,3,4,TRUE,96,33559077
1,1,2,TRUE,99,3319713
4.5,4,6,TRUE,99,31875942
1,1,1,TRUE,95,33972096
2,3,3,TRUE,96,34087772
3.5,3,3,FALSE,96,33552096
2,2,3,FALSE,99,27932342
1,1,1,TRUE,99,24668253
2.5,2,4,TRUE,92,25538483
1,1,1,FALSE,92,31647981
2,2,2,TRUE,99,33049214
3,3,4,TRUE,99,32750795
1,1,1,TRUE,95,33969803
2,2,4,TRUE,99,25200358
2,2,4,TRUE,99,25212469
1,1,2,TRUE,99,33290303
1,1,2,TRUE,92,30912562
1,1,1,TRUE,95,33971856
1,1,1,TRUE,95,33971230
2.5,3,5,TRUE,99,34977063
1,0,2,FALSE,99,26261706
2,2,3,TRUE,92,35374809
1,1,1,TRUE,96,31241888
2,2,3,TRUE,99,25903588
2,2,3,TRUE,99,35883503
1,1,1,TRUE,101,8991983
1,1,2,TRUE,99,16971439
1,1,3,TRUE,96,32923907
1,1,2,TRUE,99,12763930
2,2,2,FALSE,96,34719965
3,4,5,TRUE,101,33227667
2,2,3,TRUE,99,25036255
4,6,6,TRUE,99,33607440
2,1,1,TRUE,99,8613726
1,0,2,TRUE,96,33796952
2,3,3,TRUE,92,33133670
1,1,1,TRUE,95,32992983
2,2,3,TRUE,96,31021717
2,3,4,TRUE,99,33467854
1,1,2,FALSE,92,28896960
1,0,1,TRUE,99,24755825
1,1,1,TRUE,95,33971460
1,1,0,TRUE,99,30204836
1,1,1,TRUE,99,31221428
1,1,1,FALSE,92,20180954
1,1,1,TRUE,99,31221395
2.5,3,3,TRUE,99,35383679
1,1,1,TRUE,95,33971345
1.5,2,2,FALSE,92,33369507
1,1,1,FALSE,95,32897027
1,1,2,TRUE,99,12763108
1,0,2,TRUE,94,30604271
2,2,4,FALSE,99,11325749
1,1,1,TRUE,99,31221081
1,1,2,TRUE,101,35386432
2,2,3,TRUE,99,35262672
2,3,5,FALSE,101,27787243
1,0,2,FALSE,95,31013051
1,1,2,TRUE,99,28225203
1,1,1,TRUE,95,33971421
1,1,1,TRUE,99,31221458
2,2,3,TRUE,96,17943163
1,1,3,TRUE,99,29004980
1,0,1,TRUE,99,35191017
1,1,1,TRUE,99,31221334
2,2,4,TRUE,99,35743615
1.5,2,3,TRUE,92,22983610
3.5,3,3,FALSE,98,32292081
2.5,3,5,TRUE,99,17115733
2,3,5,TRUE,96,29827712
2,2,3,TRUE,92,18362280
1,1,2,TRUE,99,30732765
1,2,2,TRUE,96,34483597
1,0,3,TRUE,96,34142613
2,4,4,FALSE,92,17175828
1,1,2,TRUE,96,32213190
2,2,3,TRUE,99,35262550
1,1,1,TRUE,92,32190921
1,1,3,TRUE,99,29487277
2.5,3,4,FALSE,99,30822600
1,1,1,TRUE,95,33744380
1,1,1,TRUE,99,22291864
1,0,2,FALSE,100,26261660
2,2,3,TRUE,92,18362006
1,1,2,TRUE,92,34472312
1,1,1,TRUE,99,237109
3.5,3,3,FALSE,98,30041390
1,1,1,TRUE,94,30732025
2,2,2,TRUE,96,27636785
2,2,4,TRUE,98,33420212
2,2,3,TRUE,92,1654919
1,1,3,TRUE,92,23090928
1,1,2,TRUE,99,4729263
1,1,2,TRUE,92,27473771
1,1,2,TRUE,99,31470188
2,3,3,FALSE,99,22600415
2,2,3,TRUE,92,2577691
2.5,3,4,TRUE,98,19181693
2,2,3,TRUE,92,2531029
1,2,2,TRUE,101,29366707
2,3,7,FALSE,100,6678814
1,1,2,TRUE,95,29258250
2.5,2,3,TRUE,100,18870252
3,2,3,TRUE,99,24303454
1,1,2,TRUE,99,12470308
1,1,3,TRUE,99,27368582
2,2,4,TRUE,94,32473701
2,2,3,TRUE,100,26075090
1,1,2,FALSE,100,4867998
2,2,2,TRUE,99,28602185
1,1,1,TRUE,95,15398638
1,1,2,TRUE,100,16302441
1,2,2,FALSE,96,29060244
1,1,1,TRUE,99,202108
1,1,2,TRUE,99,2477090
2,2,3,TRUE,96,16207762
1,1,2,TRUE,103,9348083
1,0,1,TRUE,105,25398524
1,1,2,TRUE,109,2909465
1,1,2,TRUE,105,5406831
1,1,2,TRUE,109,7716397
1,0,2,TRUE,105,131587
1,1,2,TRUE,111,32859315
1,0,2,TRUE,104,19269168
3,3,6,TRUE,103,31962385
2,2,4,TRUE,104,14788256
1,1,2,TRUE,109,6935888
1,1,2,TRUE,104,11923188
1,1,2,TRUE,105,12680183
1,1,2,TRUE,104,3145995
1,0,1,TRUE,104,13923739
2.5,3,5,TRUE,103,17268389
1,1,1,FALSE,105,6492232
4.5,4,7,TRUE,105,11580672
1,1,1,TRUE,103,20266011
2.5,3,6,TRUE,111,28448685
1,1,2,TRUE,104,24595146
1,0,2,TRUE,105,6129089
1.5,1,1,TRUE,104,30177984
1,1,2,TRUE,109,2909401
1,1,2,TRUE,105,9179400
1,1,2,TRUE,107,29338166
1,1,2,TRUE,108,26332852
2,2,4,TRUE,105,20267036
2,3,4,FALSE,109,18060834
1,1,3,TRUE,105,17866090
1.5,1,1,FALSE,103,28659369
1,1,2,FALSE,105,569027
1,1,2,TRUE,105,28346418
1,0,1,TRUE,107,35426809
1,1,2,TRUE,111,4917849
1,1,4,TRUE,104,19313289
2,3,3,TRUE,103,17475102
1,1,2,TRUE,104,12515375
2,2,5,TRUE,103,28629144
2.5,2,4,TRUE,107,11677488
1,1,2,TRUE,109,13820978
1,1,2,TRUE,105,237075
1,1,4,TRUE,103,21515369
2.5,2,3,TRUE,103,33113077
2.5,3,6,TRUE,109,32616452
1,1,2,TRUE,103,27634050
3,4,1,TRUE,109,16946820
2.5,3,4,TRUE,103,19533306
1,1,2,FALSE,103,21613381
1,1,1,TRUE,105,34253692
2,3,4,TRUE,103,16577693
1,1,2,TRUE,105,24774373
1,0,1,TRUE,107,5956459
2,3,5,TRUE,103,24893287
1,1,2,TRUE,105,27526495
2,2,3,TRUE,105,13913839
1,1,2,TRUE,111,8407622
1,1,2,TRUE,104,10908981
1,0,2,TRUE,103,33213352
2.5,3,4,TRUE,109,21623630
1,1,1,TRUE,107,18585556
1,1,2,TRUE,108,29856364
1,2,4,TRUE,105,21471344
2,2,2,FALSE,103,23243134
3.5,3,7,TRUE,104,7431762
4,3,5,TRUE,105,25569624
2,2,4,TRUE,103,20494270
1,1,2,TRUE,108,28346445
1,1,1,FALSE,104,22293089
1,1,1,TRUE,103,33492527
1,1,1,TRUE,104,21908773
2,3,4,TRUE,105,30866145
1,0,2,TRUE,105,35606605
1,1,2,TRUE,105,15523899
1,2,2,FALSE,105,16441754
1,1,2,FALSE,105,17699393
2.5,2,3,FALSE,103,4829164
1,1,1,TRUE,108,30400730
1,1,2,TRUE,103,33365700
1,2,2,FALSE,105,20944834
1,1,1,TRUE,107,33972145
2,2,5,FALSE,103,22266730
1,0,2,TRUE,105,36033058
1,1,1,TRUE,108,31295217
2,3,4,TRUE,109,17892827
1,1,1,TRUE,107,33972419
2.5,3,4,TRUE,109,23559247
2,2,5,TRUE,105,26397329
1,0,2,TRUE,104,31190781
1,1,1,TRUE,103,32427450
2,2,5,TRUE,103,35536273
1.5,1,1,TRUE,104,35972466
1,1,1,TRUE,108,30400174
1.5,1,3,TRUE,105,35832910
1,1,2,TRUE,105,23597026
1,1,1,TRUE,105,32606500
1,1,1,TRUE,107,33972468
1,1,1,TRUE,103,35884634
1,1,1,TRUE,107,33593658
2.5,3,5,FALSE,104,23207779
1,1,2,TRUE,111,22941512
1.5,1,4,TRUE,109,34111528
1,1,1,TRUE,103,17700336
1,1,1,TRUE,105,32606724
1,1,1,TRUE,108,30400523
2.5,3,5,TRUE,103,35317543
1,3,4,TRUE,109,16396277
1,1,1,TRUE,103,32356470
1,1,2,TRUE,108,36037212
1,1,2,TRUE,105,29162957
1,1,2,TRUE,109,26275294
1,1,3,FALSE,105,14787808
1,1,1,FALSE,105,22763946
1.5,1,1,FALSE,108,24956819
1,1,3,TRUE,103,25547698
4.5,4,1,FALSE,105,32590404
1,1,1,TRUE,109,23770550
1,1,1,TRUE,107,33970817
1,1,1,TRUE,104,34328765
1,1,2,FALSE,103,33188718
1,2,3,TRUE,105,31208407
1,0,1,TRUE,105,18524405
2,2,2,TRUE,103,35446614
3.5,4,4,TRUE,105,26259996
1,1,1,TRUE,105,28154786
2,3,5,TRUE,105,31836049
1,1,1,TRUE,107,33971068
1,1,1,TRUE,103,32871285
2,3,4,FALSE,105,17993453
3,3,1,TRUE,103,35838082
1,0,2,FALSE,105,20651447
1,1,2,TRUE,103,32162926
2,2,3,TRUE,103,35534869
1,1,1,TRUE,109,23770825
1,1,2,FALSE,105,16254736
1,2,3,TRUE,103,21836634
2,2,2,TRUE,103,30419159
2.5,3,3,TRUE,109,16442428
1,1,2,TRUE,107,33972647
1,1,1,TRUE,107,33970867
2.5,3,3,TRUE,103,23681937
1,1,1,TRUE,105,32158323
1,1,4,TRUE,105,5240375
1.5,2,5,TRUE,103,23715671
3.5,3,7,TRUE,104,7478902
2,2,4,TRUE,105,31990743
1,1,1,TRUE,105,33158792
2,2,3,TRUE,103,34466096
2,2,3,TRUE,104,35681393
1,1,1,TRUE,103,30204607
1.5,2,5,FALSE,103,21840775
1,1,1,TRUE,107,33971132
1,1,2,TRUE,105,28224884
1,1,2,TRUE,105,29829892
